"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US17031671400","Census Tract 6714, Cook County, Illinois","500","86","35625","8767","2.8","4.0","-","-222222222","96.0","4.5","36319","7638","0.0","6.3","-","-222222222","0.0","6.3","-","-222222222","0.0","6.3","-","-222222222","0.0","6.3","-","-222222222","1.2","2.0","-","-222222222","2.8","4.0","-","**","0.0","6.3","-","**","0.0","6.3","-","-222222222","34.0","14.1","37361","26522","33.6","12.8","33981","11853","32.4","11.9","21607","21013","399","85","37049","5022","30.6","15.4","36538","26340","69.4","15.4","37337","6086","40.1","15.6","36731","24605","44.9","16.7","38259","13257","15.0","11.1","36304","7511","101","68","20670","17380","19.8","23.7","11000","4945","19.8","23.7","11000","4945","0.0","26.9","-","-222222222","80.2","23.7","21563","33591","80.2","23.7","21563","33591","0.0","26.9","-","-222222222","41.8","-888888888.0","(X)","-888888888","44.4","-888888888.0","(X)","(X)","31.7","-888888888.0","(X)","(X)",
"1400000US17031671500","Census Tract 6715, Cook County, Illinois","897","113","26875","5349","0.0","3.6","-","-222222222","97.2","3.1","26900","5195","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","2.8","3.1","17404","603467","1.3","2.1","250,000+","***","0.0","3.6","-","**","4.6","4.4","20729","302556","28.5","9.2","30417","16424","39.0","9.9","27500","8505","27.9","8.1","26786","7694","711","91","26732","4034","39.2","10.4","25313","9498","60.8","10.4","27300","4026","20.1","8.2","41319","31822","61.7","11.1","23029","5309","18.1","7.3","27734","10193","186","90","20288","6262","44.6","25.1","32917","27804","35.5","23.4","20625","18508","9.1","13.9","-","-222222222","55.4","25.1","19107","8471","16.1","20.2","19286","108307","39.2","25.8","17371","11665","46.4","-888888888.0","(X)","-888888888","50.5","-888888888.0","(X)","(X)","30.6","-888888888.0","(X)","(X)",
"1400000US17031671600","Census Tract 6716, Cook County, Illinois","880","100","21750","8918","0.0","3.6","-","-222222222","97.7","4.1","19853","8930","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","0.0","3.6","-","-222222222","2.3","4.1","-","-222222222","0.0","3.6","-","**","0.0","3.6","-","**","2.3","3.2","2,500-","-333333333","22.2","8.9","30707","15872","41.0","10.2","25485","17873","34.5","9.0","17727","7869","552","113","32965","9642","36.2","12.9","33984","9157","63.8","12.9","26641","20648","24.3","13.0","44231","18860","56.9","13.5","32891","9388","18.8","11.4","25729","25771","328","111","15266","5235","71.6","18.4","15332","3308","71.6","18.4","15332","3308","0.0","9.4","-","-222222222","28.4","18.4","9653","41967","28.4","18.4","9653","41967","0.0","9.4","-","-222222222","34.2","-888888888.0","(X)","-888888888","29.5","-888888888.0","(X)","(X)","42.1","-888888888.0","(X)","(X)",
"1400000US17031671800","Census Tract 6718, Cook County, Illinois","369","78","18218","8796","3.8","7.6","-","-222222222","96.2","7.6","17894","4468","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","3.8","7.6","-","**","0.0","8.4","-","**","0.0","8.4","-","-222222222","48.8","16.2","19674","24241","24.4","13.1","11719","9029","26.8","13.3","17578","16368","237","86","21146","25157","43.5","20.3","35804","29283","56.5","20.3","18281","20909","34.2","19.9","72837","70995","36.3","18.9","21042","24497","29.5","20.3","12292","30198","132","62","12986","3928","51.5","26.8","9750","4168","43.2","27.6","9063","6097","8.3","14.3","-","-222222222","48.5","26.8","14674","12777","48.5","26.8","14674","12777","0.0","21.6","-","-222222222","49.3","-888888888.0","(X)","-888888888","45.6","-888888888.0","(X)","(X)","56.1","-888888888.0","(X)","(X)",
"1400000US17031671900","Census Tract 6719, Cook County, Illinois","370","80","33864","11185","0.0","8.4","-","-222222222","100.0","8.4","33864","11185","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","-222222222","0.0","8.4","-","**","0.0","8.4","-","**","0.0","8.4","-","-222222222","33.0","18.3","35978","42905","36.8","19.6","9286","33689","30.3","13.6","33889","14934","243","83","42039","29342","19.8","16.9","51250","64006","80.2","16.9","42039","28403","42.4","21.9","75114","44471","46.1","18.9","40833","25316","11.5","17.7","-","**","127","74","8594","3687","52.0","35.7","2,500-","-333333333","52.0","35.7","2,500-","-333333333","0.0","22.3","-","-222222222","48.0","35.7","22917","33123","0.0","22.3","-","-222222222","48.0","35.7","22917","33123","49.5","-888888888.0","(X)","-888888888","50.2","-888888888.0","(X)","(X)","48.0","-888888888.0","(X)","(X)",
"1400000US17031672000","Census Tract 6720, Cook County, Illinois","1163","94","31832","4726","1.6","1.9","-","-222222222","96.1","3.1","31681","4287","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","2.2","2.4","39821","2080","1.5","1.7","22361","31418","0.9","1.4","-","**","0.0","2.8","-","-222222222","17.9","7.0","17708","33459","57.4","8.5","31375","8112","24.8","6.5","34750","15788","932","102","34886","5129","22.3","9.1","23851","8514","77.7","9.1","39737","15280","32.5","9.1","55613","9556","58.8","9.5","24211","8516","8.7","4.9","52438","9667","231","84","20950","8710","74.5","17.3","17201","16748","69.3","18.7","16978","11579","5.2","7.8","52857","28515","25.5","17.3","21750","5039","25.5","17.3","21750","5039","0.0","13.1","-","-222222222","43.3","-888888888.0","(X)","-888888888","41.3","-888888888.0","(X)","(X)","45.5","-888888888.0","(X)","(X)",
"1400000US17031680500","Census Tract 6805, Cook County, Illinois","504","84","20526","21740","2.2","3.4","-","-222222222","96.6","4.1","19612","21112","0.0","6.2","-","-222222222","0.0","6.2","-","-222222222","0.0","6.2","-","-222222222","0.0","6.2","-","-222222222","1.2","1.9","-","-222222222","3.4","4.1","53068","36119","0.0","6.2","-","**","6.0","9.6","2,500-","-333333333","44.4","14.0","18966","31038","27.0","14.0","21579","29241","22.6","10.9","42321","34815","444","87","33182","27333","46.6","15.6","18147","23347","53.4","15.6","41331","13280","10.4","10.5","54348","40569","79.7","13.4","9946","22916","9.9","11.2","47115","61312","60","50","15882","24071","11.7","35.5","-","-222222222","11.7","35.5","-","-222222222","0.0","38.3","-","-222222222","88.3","35.5","15625","28998","88.3","35.5","15625","28998","0.0","38.3","-","-222222222","51.4","-888888888.0","(X)","-888888888","52.9","-888888888.0","(X)","(X)","40.0","-888888888.0","(X)","(X)",
"1400000US17031680600","Census Tract 6806, Cook County, Illinois","542","86","15833","3888","0.0","5.8","-","-222222222","100.0","5.8","15833","3888","0.0","5.8","-","-222222222","0.0","5.8","-","-222222222","0.0","5.8","-","-222222222","0.0","5.8","-","-222222222","0.0","5.8","-","-222222222","0.0","5.8","-","**","0.0","5.8","-","**","4.2","6.0","-","-222222222","29.9","12.1","20000","8262","49.8","14.2","8077","10294","16.1","7.5","18750","8221","328","74","16319","4759","45.7","16.3","15793","12481","54.3","16.3","17016","8331","23.5","14.1","2891","90365","64.9","17.0","17344","1678","11.6","12.7","4565","10162","214","85","12866","7696","54.2","22.9","9500","12493","50.0","23.0","8750","11152","4.2","6.0","113125","140499","45.8","22.9","13226","11566","41.6","23.1","13011","17924","4.2","6.6","-","-222222222","47.8","-888888888.0","(X)","-888888888","48.2","-888888888.0","(X)","(X)","47.2","-888888888.0","(X)","(X)",
"1400000US17031680900","Census Tract 6809, Cook County, Illinois","1669","151","16743","2452","1.3","1.3","35114","50329","98.4","1.4","16779","2482","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.0","1.9","-","-222222222","0.3","0.5","2,500-","-333333333","2.3","2.7","20804","11004","0.7","0.9","-","**","4.7","4.2","27875","13731","27.3","7.3","21422","12603","36.4","7.1","20212","4473","31.6","5.4","10759","1789","830","141","21659","3038","52.7","12.4","18480","9083","47.3","12.4","28068","8824","25.8","9.7","77849","5319","68.2","11.1","18750","3965","6.0","5.5","23370","123489","839","133","11347","2308","49.3","11.4","10536","2840","45.6","10.6","9976","2634","3.7","5.7","-","-222222222","50.7","11.4","12560","2978","49.5","11.2","12310","3061","1.2","2.0","-","-222222222","48.5","-888888888.0","(X)","-888888888","44.5","-888888888.0","(X)","(X)","44.7","-888888888.0","(X)","(X)",
"1400000US17031681000","Census Tract 6810, Cook County, Illinois","1184","131","20318","5025","2.2","2.2","53194","43058","97.0","2.5","19933","4817","0.0","2.7","-","-222222222","0.0","2.7","-","-222222222","0.0","2.7","-","-222222222","0.8","1.2","-","-222222222","0.0","2.7","-","-222222222","0.8","1.2","-","**","2.2","2.2","53194","43058","4.4","4.1","2,500-","-333333333","23.3","8.2","18235","20162","30.2","8.7","25801","15220","42.1","7.6","19006","3927","768","134","25426","8539","34.9","10.9","15357","13207","65.1","10.9","33278","10604","30.9","10.6","58388","13819","57.7","11.0","20477","6004","11.5","7.0","23500","13771","416","100","11463","5123","74.0","14.1","15667","11549","66.6","15.6","15125","11707","7.5","9.0","45739","60648","26.0","14.1","10417","2650","26.0","14.1","10417","2650","0.0","7.5","-","-222222222","47.2","-888888888.0","(X)","-888888888","48.3","-888888888.0","(X)","(X)","45.2","-888888888.0","(X)","(X)",
"1400000US17031681100","Census Tract 6811, Cook County, Illinois","1350","131","30514","9459","0.0","2.4","-","-222222222","100.0","2.4","30514","9459","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","**","0.0","2.4","-","**","5.3","4.6","16389","43782","38.9","8.3","30565","9199","30.6","8.1","33661","10074","25.2","5.5","21944","14953","922","151","33125","5227","45.1","11.1","23333","9794","54.9","11.1","39750","7801","17.5","7.5","47083","43293","75.7","8.4","32552","5061","6.8","5.4","46094","95765","428","123","14926","11147","46.7","15.1","15357","11839","35.3","14.3","9848","7827","11.4","10.3","46938","67985","53.3","15.1","14464","16635","43.7","15.0","11420","11996","9.6","10.7","32440","198146","48.5","-888888888.0","(X)","-888888888","45.1","-888888888.0","(X)","(X)","53.5","-888888888.0","(X)","(X)",
"1400000US17031681200","Census Tract 6812, Cook County, Illinois","937","113","16063","3824","0.0","3.4","-","-222222222","98.1","3.0","16438","3961","1.9","3.0","2,500-","-333333333","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","**","0.0","3.4","-","**","5.2","5.3","26250","18936","40.8","12.0","14202","2275","28.5","10.4","16546","8633","25.5","8.3","19612","6902","690","123","15417","3756","55.4","13.4","12609","3866","44.6","13.4","21429","10399","14.3","9.5","27125","34325","72.0","11.7","14828","3663","13.6","8.3","21250","18048","247","99","11793","13192","49.0","25.9","8567","5430","42.9","21.8","8110","9497","6.1","11.1","-","-222222222","51.0","25.9","19224","11835","51.0","25.9","19224","11835","0.0","12.3","-","-222222222","45.3","-888888888.0","(X)","-888888888","43.0","-888888888.0","(X)","(X)","51.4","-888888888.0","(X)","(X)",
"1400000US17031681300","Census Tract 6813, Cook County, Illinois","952","124","22500","17166","0.0","3.4","-","-222222222","100.0","3.4","22500","17166","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","-222222222","0.0","3.4","-","**","0.0","3.4","-","**","2.0","3.2","2,500-","-333333333","40.9","10.9","18750","18933","38.9","10.7","36800","19649","18.3","7.2","19306","12446","730","119","35439","21549","46.2","12.9","17176","4646","53.8","12.9","43350","7780","33.7","10.7","47500","18578","55.9","10.5","18073","4072","10.4","5.9","43500","38197","222","85","14375","10192","69.4","21.4","13250","17203","51.8","21.0","11494","2275","17.6","19.3","82563","71341","30.6","21.4","17813","20022","21.6","19.4","13000","21626","9.0","14.5","-","-222222222","57.7","-888888888.0","(X)","-888888888","63.4","-888888888.0","(X)","(X)","38.7","-888888888.0","(X)","(X)",
"1400000US17031681400","Census Tract 6814, Cook County, Illinois","1132","124","16901","6222","1.0","1.5","-","-222222222","99.0","1.5","17095","6487","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","**","1.0","1.5","-","**","0.0","2.8","-","-222222222","36.0","9.9","13485","10108","33.4","9.7","27063","28097","30.6","8.8","15882","7758","741","143","21797","6284","38.9","12.8","4779","6061","61.1","12.8","43083","34480","18.4","9.8","67941","5298","66.1","13.8","15663","10551","15.5","9.3","20819","15559","391","121","11813","3458","45.3","22.0","9279","11220","45.3","22.0","9279","11220","0.0","8.0","-","-222222222","54.7","22.0","15833","11981","50.9","22.2","17396","14291","3.8","5.0","10417","6872","33.7","-888888888.0","(X)","-888888888","24.3","-888888888.0","(X)","(X)","40.9","-888888888.0","(X)","(X)",
"1400000US17031690300","Census Tract 6903, Cook County, Illinois","809","87","19180","8786","0.0","3.9","-","-222222222","99.0","1.5","19492","8560","1.0","1.5","-","-222222222","0.0","3.9","-","-222222222","0.0","3.9","-","-222222222","0.0","3.9","-","-222222222","0.0","3.9","-","-222222222","1.1","1.6","2,500-","***","0.0","3.9","-","**","3.2","3.9","5694","1791","38.8","10.7","19766","11573","42.0","12.2","26167","16487","15.9","7.4","14125","10815","436","108","12697","4949","50.9","15.1","10588","8275","49.1","15.1","14408","12891","6.7","6.2","66875","35851","76.4","13.5","11982","2259","17.0","12.6","18250","31055","373","86","22163","9073","54.7","15.8","10882","7629","52.5","15.9","10556","9716","2.1","3.2","-","-222222222","45.3","15.8","38984","27186","31.1","13.7","39688","33370","14.2","12.1","38281","84762","45.7","-888888888.0","(X)","-888888888","44.3","-888888888.0","(X)","(X)","38.3","-888888888.0","(X)","(X)",
"1400000US17031690400","Census Tract 6904, Cook County, Illinois","1561","119","30464","8345","0.0","2.1","-","-222222222","99.4","1.1","30665","8193","0.0","2.1","-","-222222222","0.6","1.1","-","-222222222","0.0","2.1","-","-222222222","0.0","2.1","-","-222222222","0.0","2.1","-","-222222222","2.5","2.2","98631","48095","0.0","2.1","-","**","4.1","3.7","16304","42629","33.5","7.4","46723","16089","37.8","6.6","39773","25547","24.6","6.7","19408","4443","897","148","45612","9892","46.9","10.0","45966","32272","53.1","10.0","45300","10863","27.3","7.7","63938","12168","63.5","9.2","25795","15350","9.1","5.9","31630","28755","664","126","20391","7484","58.9","12.8","16659","3032","55.9","12.7","16205","3249","3.0","4.8","-","-222222222","41.1","12.8","30987","33696","33.3","12.0","21992","11248","7.8","5.8","67045","35545","45.3","-888888888.0","(X)","-888888888","51.6","-888888888.0","(X)","(X)","34.9","-888888888.0","(X)","(X)",
"1400000US17031690500","Census Tract 6905, Cook County, Illinois","468","70","47321","10863","0.0","6.7","-","-222222222","100.0","6.7","47321","10863","0.0","6.7","-","-222222222","0.0","6.7","-","-222222222","0.0","6.7","-","-222222222","0.0","6.7","-","-222222222","0.0","6.7","-","-222222222","0.0","6.7","-","**","0.0","6.7","-","**","5.3","8.2","-","-222222222","40.6","11.3","46964","15319","23.7","12.9","14519","24342","30.3","12.6","78095","17185","365","87","54964","12364","42.2","13.3","45759","20448","57.8","13.3","78264","17833","14.8","3.5","-","-222222222","72.9","6.6","47009","8799","12.3","3.1","-","**","103","57","14261","29449","100.0","26.5","14261","29449","91.3","13.3","13750","22250","8.7","13.3","-","-222222222","0.0","26.5","-","-222222222","0.0","26.5","-","-222222222","0.0","26.5","-","-222222222","50.0","-888888888.0","(X)","-888888888","54.2","-888888888.0","(X)","(X)","35.0","-888888888.0","(X)","(X)",
"1400000US17031690900","Census Tract 6909, Cook County, Illinois","1964","199","33567","6125","0.4","0.7","-","-222222222","98.1","2.3","33048","6104","1.5","2.3","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","2.2","2.9","49036","1402","0.0","1.6","-","**","3.4","3.8","2,500-","-333333333","27.9","7.9","48996","11745","42.4","8.0","37984","5205","26.3","7.3","22708","3734","992","204","34679","27717","40.2","14.0","26692","10456","59.8","14.0","51831","19789","33.1","10.4","65643","32995","54.6","12.9","31806","14279","12.3","9.5","26480","54270","972","182","24567","11012","56.0","12.5","23510","8734","51.2","11.6","24038","11199","4.7","5.7","2,500-","-333333333","44.0","12.5","30956","16545","37.0","13.1","25556","16726","7.0","6.9","36316","41699","45.1","-888888888.0","(X)","-888888888","49.9","-888888888.0","(X)","(X)","38.3","-888888888.0","(X)","(X)",
"1400000US17031691000","Census Tract 6910, Cook County, Illinois","1138","109","37689","4016","0.0","2.8","-","-222222222","98.3","1.9","38049","4578","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","1.7","1.9","14875","43708","0.0","2.8","-","**","0.0","2.8","-","**","2.4","4.0","-","-222222222","22.0","7.6","58056","21403","47.6","9.7","37907","7475","28.0","7.4","34861","18138","634","133","47500","12718","30.3","12.7","20893","11580","69.7","12.7","50833","12212","33.6","11.6","62396","17826","53.9","11.9","37155","17566","12.5","8.1","24150","9212","504","124","35000","7463","53.0","15.8","23750","18707","51.4","15.9","24861","20571","1.6","2.6","-","-222222222","47.0","15.8","36372","13027","43.3","16.8","35793","7173","3.8","6.1","-","-222222222","43.4","-888888888.0","(X)","-888888888","49.1","-888888888.0","(X)","(X)","36.3","-888888888.0","(X)","(X)",
"1400000US17031691100","Census Tract 6911, Cook County, Illinois","1327","127","24375","6210","1.4","1.6","32500","53607","98.6","1.6","24375","6211","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.0","2.4","-","-222222222","0.7","1.2","-","**","0.7","1.1","-","**","7.9","4.4","15221","16792","40.5","10.0","29414","5653","38.7","8.5","22663","9703","13.0","5.4","19444","17755","811","130","27543","8594","60.4","11.7","21000","9809","39.6","11.7","31349","16464","21.9","8.1","48611","16350","64.7","11.0","21042","12183","13.3","7.8","18718","6228","516","115","16058","8481","48.4","14.8","16618","14487","43.8","14.8","12361","12829","4.7","5.2","59808","59628","51.6","14.8","15000","11413","51.6","14.8","15000","11413","0.0","6.1","-","-222222222","35.8","-888888888.0","(X)","-888888888","43.5","-888888888.0","(X)","(X)","23.6","-888888888.0","(X)","(X)",
"1400000US17031691200","Census Tract 6912, Cook County, Illinois","1015","119","24896","7262","0.0","3.1","-","-222222222","100.0","3.1","24896","7262","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","-222222222","0.0","3.1","-","**","0.0","3.1","-","**","2.2","3.5","-","-222222222","38.0","10.0","24773","20534","33.7","9.6","32045","16949","26.1","8.7","25250","11463","614","139","28906","13981","53.3","11.9","24240","14322","46.7","11.9","31932","54182","23.9","10.6","58977","74438","66.6","12.7","29297","11072","9.4","10.2","17132","2654","401","138","23828","6066","47.1","17.7","24034","19595","41.9","17.4","22841","20940","5.2","5.9","37386","1995","52.9","17.7","23654","15868","52.9","17.7","23654","15868","0.0","7.8","-","-222222222","31.8","-888888888.0","(X)","-888888888","35.7","-888888888.0","(X)","(X)","25.9","-888888888.0","(X)","(X)",
